發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
107,09,13,23,40,2,09北投區,北投區中央南路2段與三合街2段口,0,2,1,C03,1,18,2,8,50,4,01
107,09,13,23,40,2,09北投區,北投區中央南路2段與三合街2段口,0,2,2,C03,1,19,2,8,50,4,01
107,09,13,22,45,2,09北投區,北投區大度路2段035燈桿,0,1,1,C03,1,20,2,8,50,14,11
107,09,13,22,45,2,09北投區,北投區大度路2段035燈桿,0,1,2,,3,0,,8,50,14,11
107,09,15,22,03,2,09北投區,北投區承德路7段與公館路口,0,2,1,B12,1,47,2,6,60,4,01
107,09,16,01,20,2,09北投區,北投區公館路與北投路1段口,0,2,1,B03,1,56,3,6,50,4,01
107,09,16,01,20,2,09北投區,北投區公館路與北投路1段口,0,2,2,C03,1,20,2,6,50,4,01
107,09,16,01,20,2,09北投區,北投區公館路與北投路1段口,0,2,3,H02,1,13,2,6,50,4,01
107,09,19,08,30,2,09北投區,北投區文林北路190號與文林北路口對面,0,1,1,C03,2,20,2,8,50,3,02
107,09,19,08,30,2,09北投區,北投區文林北路190號與文林北路口對面,0,1,2,,3,0,,8,50,3,02
107,09,19,19,30,2,09北投區,北投區文林北路220號,0,1,1,C03,1,33,3,8,50,14,09
107,09,19,19,30,2,09北投區,北投區文林北路220號,0,1,2,C03,1,64,2,8,50,14,09
107,09,20,10,00,2,09北投區,北投區大度路3段175號,0,1,1,C03,1,74,2,8,40,14,09
107,09,20,10,00,2,09北投區,北投區大度路3段175號,0,1,2,B03,1,23,3,8,40,14,09
107,09,21,14,15,2,09北投區,北投區尊賢街302巷34-1號與石牌路1段39巷口,0,2,1,C03,1,27,3,8,40,4,02
107,09,21,14,15,2,09北投區,北投區尊賢街302巷34-1號與石牌路1段39巷口,0,2,2,C03,1,25,2,8,40,4,02
107,09,21,14,15,2,09北投區,北投區尊賢街302巷34-1號與石牌路1段39巷口,0,2,3,H02,2,27,2,8,40,4,02
107,09,22,11,20,2,09北投區,北投區泉源路67號,0,2,1,C03,1,77,2,8,50,11,09
107,09,22,11,20,2,09北投區,北投區泉源路67號,0,2,2,,3,0,,8,50,11,09
107,09,22,11,20,2,09北投區,北投區泉源路67號,0,2,3,H02,2,65,2,8,50,11,09
107,09,25,17,40,2,09北投區,北投區立賢路111號前,0,1,1,B03,1,43,3,6,50,14,08
107,09,25,17,40,2,09北投區,北投區立賢路111號前,0,1,2,C03,1,50,2,6,50,14,08
107,10,02,23,45,2,09北投區,北投區大度路2段047燈桿,0,1,1,C03,1,18,2,6,50,14,11
107,10,02,23,45,2,09北投區,北投區大度路2段047燈桿,0,1,2,C03,1,18,3,6,50,14,11
107,10,02,23,45,2,09北投區,北投區大度路2段047燈桿,0,2,1,C03,1,21,2,6,50,14,11
107,10,02,23,45,2,09北投區,北投區大度路2段047燈桿,0,2,2,C03,1,40,2,6,50,14,11
107,10,03,01,00,2,09北投區,北投區竹子湖路往台北距竹子湖派出所前500公尺,0,1,1,C03,1,21,2,6,50,11,09
107,10,03,01,00,2,09北投區,北投區竹子湖路往台北距竹子湖派出所前500公尺,0,1,2,,3,0,,6,50,11,09
107,10,03,18,30,2,09北投區,北投區大度路1段第033燈桿前,0,2,1,C03,1,30,2,6,50,14,11
107,10,03,18,30,2,09北投區,北投區大度路1段第033燈桿前,0,2,2,C03,1,31,2,6,50,14,11
107,10,04,05,30,2,09北投區,北投區新市街與磺港路口,0,1,1,B03,2,49,3,6,40,3,01
107,10,04,05,30,2,09北投區,北投區新市街與磺港路口,0,1,2,C03,1,19,2,6,40,3,01
107,10,04,19,00,2,09北投區,北投區承德路6段335號,0,1,1,C03,1,19,3,6,60,14,09
107,10,04,19,00,2,09北投區,北投區承德路6段335號,0,1,2,B12,1,49,3,6,60,14,09
107,10,04,19,00,2,09北投區,北投區承德路6段335號,0,1,3,C03,2,47,2,6,60,14,09
107,10,04,21,40,2,09北投區,北投區中央北路2段169號與豐年路2段口,0,2,1,B01,1,53,3,6,50,3,02
107,10,04,21,40,2,09北投區,北投區中央北路2段169號與豐年路2段口,0,2,2,C03,2,47,2,6,50,3,02
107,10,04,21,40,2,09北投區,北投區中央北路2段169號與豐年路2段口,0,2,3,H02,2,10,2,6,50,3,02
107,10,05,06,30,2,09北投區,北投區石牌路2段201號榮總2號門,0,2,1,B03,1,62,3,6,50,3,01
107,10,05,06,30,2,09北投區,北投區石牌路2段201號榮總2號門,0,2,2,C03,1,25,2,6,50,3,01
107,10,05,06,30,2,09北投區,北投區石牌路2段201號榮總2號門,0,2,3,H02,1,22,2,6,50,3,01
107,10,08,07,20,2,09北投區,北投區石牌路2段201號與振興街口榮總3號門,0,1,1,C03,1,39,2,7,50,4,01
107,10,08,07,20,2,09北投區,北投區石牌路2段201號與振興街口榮總3號門,0,1,2,B03,1,55,3,7,50,4,01
107,10,08,10,22,2,09北投區,北投區中央北路4段202號,0,1,1,B03,1,81,3,7,50,14,09
107,10,08,10,22,2,09北投區,北投區中央北路4段202號,0,1,2,C03,1,21,3,7,50,14,09
107,10,08,10,22,2,09北投區,北投區中央北路4段202號,0,1,3,H02,2,22,2,7,50,14,09
107,12,03,07,40,2,09北投區,北投區中和街507巷3弄,0,2,1,C03,2,21,2,8,50,13,09
107,12,03,07,40,2,09北投區,北投區中和街507巷3弄,0,2,2,C03,1,24,2,8,50,13,09
107,12,04,13,01,2,09北投區,北投區中央北路4段584號,0,1,1,C03,2,46,2,8,50,14,09
107,12,04,13,01,2,09北投區,北投區中央北路4段584號,0,1,2,C03,1,20,3,8,50,14,09
107,12,09,16,18,2,09北投區,北投區陽明路1段64號與陽明路1段口,0,0,1,B03,1,75,3,6,50,4,01
107,12,09,16,18,2,09北投區,北投區陽明路1段64號與陽明路1段口,0,0,2,H01,1,80,5,6,50,4,01
107,12,26,12,15,2,09北投區,北投區復興三路521巷與復興三路口,0,2,1,B03,1,27,3,8,40,3,01
107,12,26,12,15,2,09北投區,北投區復興三路521巷與復興三路口,0,2,2,C03,1,55,2,8,40,3,01
107,12,26,12,15,2,09北投區,北投區復興三路521巷與復興三路口,0,2,3,H02,2,43,2,8,40,3,01
107,12,25,09,30,2,09北投區,北投區中央北路4段601巷11號,0,3,1,C03,2,56,2,8,50,15,22
107,12,25,09,30,2,09北投區,北投區中央北路4段601巷11號,0,3,2,C03,1,58,2,8,50,15,22
107,12,25,09,30,2,09北投區,北投區中央北路4段601巷11號,0,3,3,H02,2,46,2,8,50,15,22
107,12,26,15,07,2,09北投區,北投區石牌路2段201號榮總第1門診,0,1,1,B03,1,51,3,6,50,14,09
107,12,26,15,07,2,09北投區,北投區石牌路2段201號榮總第1門診,0,1,2,C03,2,35,2,6,50,14,09
107,12,26,17,00,2,09北投區,北投區承德路7段與承德路7段344巷口,0,1,1,B03,1,30,3,8,50,5,01
107,12,26,17,00,2,09北投區,北投區承德路7段與承德路7段344巷口,0,1,2,H01,2,71,2,8,50,5,01
107,09,19,18,55,2,09北投區,北投區大興街與北投路2段口,0,2,1,C03,1,21,2,8,50,14,09
107,09,19,18,55,2,09北投區,北投區大興街與北投路2段口,0,2,2,C03,2,54,2,8,50,14,09
107,09,30,08,45,2,09北投區,北投區石牌路1段與西安街1段口,0,1,1,,3,0,,8,50,14,09
107,09,30,08,45,2,09北投區,北投區石牌路1段與西安街1段口,0,1,2,C03,1,35,2,8,50,14,09
107,09,18,16,30,2,09北投區,北投區石牌路1段與承德路7段口,0,1,1,B03,2,47,3,8,50,14,07
107,09,18,16,30,2,09北投區,北投區石牌路1段與承德路7段口,0,1,2,C03,2,29,2,8,50,14,07
107,09,25,11,16,2,09北投區,北投區明德路與東華街1段口明德捷運站前,0,2,1,F03,2,34,2,8,50,14,09
107,09,25,11,16,2,09北投區,北投區明德路與東華街1段口明德捷運站前,0,2,2,C03,1,20,2,8,50,14,09
107,09,19,15,17,2,09北投區,北投區中央北路4段517號,0,1,1,B03,1,46,3,8,50,14,09
107,09,19,15,17,2,09北投區,北投區中央北路4段517號,0,1,2,C03,2,52,2,8,50,14,09
107,10,18,10,00,2,09北投區,北投區石牌路2段101號與石牌路2段口 101號前迴轉道,0,1,1,C03,1,21,2,8,50,3,01
107,10,18,10,00,2,09北投區,北投區石牌路2段101號與石牌路2段口 101號前迴轉道,0,1,2,C03,2,58,3,8,50,3,01
107,10,08,14,11,2,09北投區,北投區懷德街與榮華三路口,0,2,1,B03,1,50,3,8,50,14,09
107,10,08,14,11,2,09北投區,北投區懷德街與榮華三路口,0,2,2,C03,2,55,2,8,50,14,09
107,10,08,14,11,2,09北投區,北投區懷德街與榮華三路口,0,2,3,H02,2,29,2,8,50,14,09
107,11,14,10,56,2,09北投區,北投區東華街1段與東陽街口,0,1,1,A04,1,57,3,8,50,4,01
107,11,14,10,56,2,09北投區,北投區東華街1段與東陽街口,0,1,2,H01,2,81,2,8,50,4,01
107,08,26,14,10,2,09北投區,北投區承德路6段與文林北路5巷口,0,1,1,B12,1,59,3,1,60,4,01
107,08,26,14,10,2,09北投區,北投區承德路6段與文林北路5巷口,0,1,2,C03,1,34,2,1,60,4,01
107,08,27,12,18,2,09北投區,北投區承德路6段331巷與承德路6段口口,0,1,1,C03,1,61,3,8,40,4,01
107,08,27,12,18,2,09北投區,北投區承德路6段331巷與承德路6段口口,0,1,2,C03,1,55,2,8,40,4,01
107,08,30,15,20,2,09北投區,北投區中央北路2段與大業路口,0,1,1,C03,2,64,2,1,40,4,01
107,08,30,15,20,2,09北投區,北投區中央北路2段與大業路口,0,1,2,B03,2,37,3,1,40,4,01
107,09,07,00,41,2,09北投區,北投區竹子湖路第91號燈桿,0,1,1,C02,1,20,3,8,40,11,09
107,09,07,00,41,2,09北投區,北投區竹子湖路第91號燈桿,0,1,2,C03,1,18,2,8,40,11,09
107,09,08,19,40,2,09北投區,北投區北投路2段北投捷運站旁公車站,0,1,1,B03,1,43,3,1,50,5,04
107,09,08,19,40,2,09北投區,北投區北投路2段北投捷運站旁公車站,0,1,2,C03,2,48,2,1,50,5,04
107,09,08,21,23,2,09北投區,北投區石牌路1段與承德路7段口,0,1,1,C03,2,24,2,1,60,4,02
107,09,08,21,23,2,09北投區,北投區石牌路1段與承德路7段口,0,1,2,,3,0,,1,60,4,02
107,09,12,08,30,2,09北投區,北投區大度路1段第21號燈桿,0,2,1,C03,1,21,2,8,50,14,11
107,09,12,08,30,2,09北投區,北投區大度路1段第21號燈桿,0,2,2,C03,1,24,2,8,50,14,11
107,09,12,08,40,2,09北投區,北投區大度路1段第21號燈桿,0,1,1,C03,1,19,2,8,50,14,11
107,09,12,08,40,2,09北投區,北投區大度路1段第21號燈桿,0,1,2,C03,1,21,3,8,50,14,11
107,09,12,10,12,2,09北投區,北投區榮華三路42巷與懷德街98巷口,0,1,1,B02,2,39,3,8,40,4,01
107,09,12,10,12,2,09北投區,北投區榮華三路42巷與懷德街98巷口,0,1,2,C03,2,37,2,8,40,4,01
107,09,14,15,05,2,09北投區,北投區大度路3段163號與大度路3段口,0,1,1,B03,1,50,3,8,70,4,01
107,09,14,15,05,2,09北投區,北投區大度路3段163號與大度路3段口,0,1,2,C03,1,48,2,8,70,4,01
107,09,26,18,24,2,09北投區,北投區大業路與育仁路口,0,1,1,B03,1,54,3,1,50,4,01
107,09,26,18,24,2,09北投區,北投區大業路與育仁路口,0,1,2,C03,1,18,2,1,50,4,01
107,08,23,19,15,2,09北投區,北投區中央北路2段與新興路口,0,1,1,,4,0,4,8,50,4,01
107,08,23,19,15,2,09北投區,北投區中央北路2段與新興路口,0,1,2,C03,2,25,2,8,50,4,01
107,08,24,03,56,2,09北投區,北投區東華街1段28號,0,1,1,B02,2,28,3,8,50,14,09
107,08,24,03,56,2,09北投區,北投區東華街1段28號,0,1,2,C03,1,45,2,8,50,14,09
107,08,28,06,48,2,09北投區,北投區承德路7段3號,0,1,1,C03,1,18,2,8,60,14,09
107,08,28,06,48,2,09北投區,北投區承德路7段3號,0,1,2,C03,1,18,3,8,60,14,09
107,08,28,08,55,2,09北投區,北投區知行路225巷與知行路293巷9弄口,0,3,1,C03,2,23,2,8,40,4,01
107,08,28,08,55,2,09北投區,北投區知行路225巷與知行路293巷9弄口,0,3,2,F03,1,22,2,8,40,4,01
107,08,28,08,55,2,09北投區,北投區知行路225巷與知行路293巷9弄口,0,3,3,H02,2,49,2,8,40,4,01
107,08,29,08,05,2,09北投區,北投區明德路與西安街1段口,0,1,1,B02,1,46,3,8,50,14,09
107,08,29,08,05,2,09北投區,北投區明德路與西安街1段口,0,1,2,C03,1,23,2,8,50,14,09
107,08,30,17,50,2,09北投區,北投區東華街2段與致遠三路口,0,1,1,C03,1,31,2,7,50,4,02
107,08,30,17,50,2,09北投區,北投區東華街2段與致遠三路口,0,1,2,B03,1,45,3,7,50,4,02
107,09,03,13,35,2,09北投區,北投區大度路3段183號與立德路口,0,1,1,C03,4,0,4,8,0,3,01
107,09,03,13,35,2,09北投區,北投區大度路3段183號與立德路口,0,1,2,C03,2,34,2,8,0,3,01
107,09,03,13,35,2,09北投區,北投區大度路3段183號與立德路口,0,1,3,C03,1,21,3,8,0,3,01
107,09,10,23,30,2,09北投區,北投區中央南路1段與清江路口,0,1,1,B12,1,59,3,6,40,4,01
107,09,10,23,30,2,09北投區,北投區中央南路1段與清江路口,0,1,2,C03,1,20,2,6,40,4,01
107,09,12,22,30,2,09北投區,北投區承德路7段96號,0,1,1,B03,1,31,3,8,60,14,09
107,09,12,22,30,2,09北投區,北投區承德路7段96號,0,1,2,C03,1,20,2,8,60,14,09
107,08,19,15,36,2,09北投區,北投區大興街52號與光明路2巷口,0,1,1,B12,1,34,3,8,50,3,01
107,08,19,15,36,2,09北投區,北投區大興街52號與光明路2巷口,0,1,2,C03,2,48,2,8,50,3,01
107,08,23,15,35,2,09北投區,北投區磺港路菜市場6號門,0,1,1,B12,1,48,3,8,50,14,09
107,08,23,15,35,2,09北投區,北投區磺港路菜市場6號門,0,1,2,C03,1,29,2,8,50,14,09
107,08,31,19,30,2,09北投區,北投區大興街與公館路口,0,2,1,C03,1,65,2,7,40,4,01
107,08,31,19,30,2,09北投區,北投區大興街與公館路口,0,2,2,C03,1,18,2,7,40,4,01
107,09,06,08,13,2,09北投區,北投區大度路3段高架橋段109燈桿,0,1,1,B03,2,38,3,8,50,14,08
107,09,06,08,13,2,09北投區,北投區大度路3段高架橋段109燈桿,0,1,2,C03,1,24,3,8,50,14,08
107,09,06,08,13,2,09北投區,北投區大度路3段高架橋段109燈桿,0,1,3,C03,1,50,2,8,50,14,08
107,09,06,08,13,2,09北投區,北投區大度路3段高架橋段109燈桿,0,1,4,B03,1,42,3,8,50,14,08
107,08,27,17,15,2,09北投區,北投區大業路527巷與大業路527巷23弄口,0,1,1,C03,1,29,2,6,50,3,02
107,08,27,17,15,2,09北投區,北投區大業路527巷與大業路527巷23弄口,0,1,2,,3,0,,6,50,3,02
107,08,31,14,06,2,09北投區,北投區文林北路257號旁,0,1,1,C03,1,24,3,8,50,14,07
107,08,31,14,06,2,09北投區,北投區文林北路257號旁,0,1,2,C03,1,28,2,8,50,14,07
107,09,19,18,47,2,09北投區,北投區尊賢街235號,0,3,1,C03,1,74,2,8,40,14,09
107,09,19,18,47,2,09北投區,北投區尊賢街235號,0,3,2,C03,1,38,2,8,40,14,09
107,09,19,18,47,2,09北投區,北投區尊賢街235號,0,3,3,H02,2,73,2,8,40,14,09
107,09,23,21,37,2,09北投區,北投區中山路6號,0,2,1,C03,1,27,2,8,40,14,09
107,09,23,21,37,2,09北投區,北投區中山路6號,0,2,2,C03,1,38,2,8,40,14,09
107,09,24,20,57,2,09北投區,北投區中央北路4段與學園路口,0,3,1,C03,1,18,2,6,50,14,09
107,09,24,20,57,2,09北投區,北投區中央北路4段與學園路口,0,3,2,C03,2,39,2,6,50,14,09
107,09,24,20,57,2,09北投區,北投區中央北路4段與學園路口,0,3,3,H02,2,66,2,6,50,14,09
107,09,25,05,56,2,09北投區,北投區石牌路2段90巷,0,1,1,B12,1,51,3,8,50,14,09
107,09,25,05,56,2,09北投區,北投區石牌路2段90巷,0,1,2,C03,1,65,2,8,50,14,09
107,09,25,19,44,2,09北投區,北投區大度路3段與立德路口,0,1,1,B03,1,40,3,6,50,14,09
107,09,25,19,44,2,09北投區,北投區大度路3段與立德路口,0,1,2,H01,2,24,2,6,50,14,09
107,09,26,18,56,2,09北投區,北投區中央南路2段35號,0,2,1,C03,1,24,2,6,50,14,09
107,09,26,18,56,2,09北投區,北投區中央南路2段35號,0,2,2,H01,2,33,2,6,50,14,09
107,09,29,08,09,2,09北投區,北投區中央北路3段168巷,0,1,1,C03,1,21,3,6,50,14,09
107,09,29,08,09,2,09北投區,北投區中央北路3段168巷,0,1,2,C03,2,23,2,6,50,14,09
107,09,29,10,15,2,09北投區,北投區自強街146號,0,1,1,C03,2,58,2,8,50,14,09
107,09,29,10,15,2,09北投區,北投區自強街146號,0,1,2,B03,1,35,3,8,50,14,09
107,10,05,08,30,2,09北投區,北投區西安街1段建民橋上橋002燈桿,0,2,1,C03,1,23,2,8,0,14,09
107,10,05,08,30,2,09北投區,北投區西安街1段建民橋上橋002燈桿,0,2,2,F01,2,37,2,8,0,14,09
107,10,05,14,02,2,09北投區,北投區承德路7段100號,0,2,1,C04,2,58,2,8,50,14,09
107,10,05,14,02,2,09北投區,北投區承德路7段100號,0,2,2,C03,1,22,2,8,50,14,09
107,10,05,16,30,2,09北投區,北投區中央南路1段與大興街口,0,1,1,C03,1,73,2,8,50,14,09
107,10,05,16,30,2,09北投區,北投區中央南路1段與大興街口,0,1,2,B03,2,60,3,8,50,14,09
107,11,24,12,59,1,09北投區,北投區竹子湖路第117號燈桿,1,1,1,C02,1,36,1,8,40,14,09
107,11,24,12,59,1,09北投區,北投區竹子湖路第117號燈桿,1,1,2,B03,2,24,3,8,40,14,09
107,11,24,12,59,1,09北投區,北投區竹子湖路第117號燈桿,1,1,3,F01,1,19,2,8,40,14,09
107,11,24,12,59,1,09北投區,北投區竹子湖路第117號燈桿,1,1,4,H03,1,37,3,8,40,14,09
107,11,24,12,59,1,09北投區,北投區竹子湖路第117號燈桿,1,1,5,H03,1,43,3,8,40,14,09
107,12,03,19,55,2,09北投區,北投區榮華三路41巷與懷德街78巷口,0,1,1,C03,2,24,2,8,30,4,01
107,12,03,19,55,2,09北投區,北投區榮華三路41巷與懷德街78巷口,0,1,2,B03,1,62,3,8,30,4,01
107,12,07,07,18,2,09北投區,北投區稻香路第038號燈桿前,0,1,1,B03,2,37,3,6,40,14,09
107,12,07,07,18,2,09北投區,北投區稻香路第038號燈桿前,0,1,2,B03,1,46,3,6,40,14,09
107,12,07,07,18,2,09北投區,北投區稻香路第038號燈桿前,0,1,3,C03,2,64,2,6,40,14,09
107,12,08,08,55,2,09北投區,北投區中央北路2段與稻香路257巷口,0,1,1,B01,1,66,3,8,50,14,09
107,12,08,08,55,2,09北投區,北投區中央北路2段與稻香路257巷口,0,1,2,C03,1,40,2,8,50,14,09
107,12,08,13,30,2,09北投區,北投區中央北路3段66號,0,1,1,B12,1,41,3,8,50,14,09
107,12,08,13,30,2,09北投區,北投區中央北路3段66號,0,1,2,C03,1,19,2,8,50,14,09
107,12,09,15,59,2,09北投區,北投區三合街2段5號與中央南路2段口,0,1,1,A11,1,24,3,7,40,4,01
107,12,09,15,59,2,09北投區,北投區三合街2段5號與中央南路2段口,0,1,2,C03,1,35,2,7,40,4,01
107,12,24,22,21,2,09北投區,北投區文林北路242號,0,2,1,C03,1,21,2,7,50,14,09
107,12,24,22,21,2,09北投區,北投區文林北路242號,0,2,2,C03,1,37,2,7,50,14,09
107,08,29,10,58,2,09北投區,北投區新民路與泉源路口,0,1,1,C03,1,44,2,8,30,3,01
107,08,29,10,58,2,09北投區,北投區新民路與泉源路口,0,1,2,B03,1,40,3,8,30,3,01
107,09,11,22,15,2,09北投區,北投區大業路與大同街口,0,2,1,C03,1,21,2,8,50,3,01
107,09,11,22,15,2,09北投區,北投區大業路與大同街口,0,2,2,C03,1,18,2,8,50,3,01
107,09,11,22,15,2,09北投區,北投區大業路與大同街口,0,2,3,C03,1,20,3,8,50,3,01
107,09,11,22,15,2,09北投區,北投區大業路與大同街口,0,2,4,B03,3,0,,8,50,3,01
107,09,13,06,08,2,09北投區,北投區實踐街68號,0,1,1,C03,2,56,2,8,50,14,09
107,09,13,06,08,2,09北投區,北投區實踐街68號,0,1,2,C03,3,0,,8,50,14,09
107,09,13,06,08,2,09北投區,北投區實踐街68號,0,1,3,,3,0,,8,50,14,09
107,09,13,06,08,2,09北投區,北投區實踐街68號,0,1,4,C03,3,0,,8,50,14,09
107,09,13,06,08,2,09北投區,北投區實踐街68號,0,1,5,C03,3,0,,8,50,14,09
107,09,13,21,35,2,09北投區,北投區光明路與溫泉路37巷口,0,1,1,C03,1,19,2,8,50,3,02
107,09,13,21,35,2,09北投區,北投區光明路與溫泉路37巷口,0,1,2,B03,1,51,3,8,50,3,02
107,09,17,07,39,2,09北投區,北投區承德路7段351號,0,1,1,C03,1,52,2,8,60,14,07
107,09,17,07,39,2,09北投區,北投區承德路7段351號,0,1,2,C03,2,41,3,8,60,14,07
107,09,18,10,12,2,09北投區,北投區大興街與公館路口,0,1,1,B03,1,27,3,8,50,4,01
107,09,18,10,12,2,09北投區,北投區大興街與公館路口,0,1,2,C04,2,55,2,8,50,4,01
107,09,16,11,00,2,09北投區,北投區西安街2段台北捷運公司R23044燈具前,0,2,1,C03,2,46,2,8,50,14,09
107,09,16,11,00,2,09北投區,北投區西安街2段台北捷運公司R23044燈具前,0,2,2,C04,2,34,2,8,50,14,09
107,09,19,12,54,2,09北投區,北投區光明路與公館路口,0,2,1,C03,1,20,2,8,50,3,01
107,09,19,12,54,2,09北投區,北投區光明路與公館路口,0,2,2,C03,1,57,2,8,50,3,01
107,09,19,14,33,2,09北投區,北投區石牌路1段與致遠一路2段口,0,1,1,C03,2,66,2,8,50,4,01
107,09,19,14,33,2,09北投區,北投區石牌路1段與致遠一路2段口,0,1,2,B03,1,42,3,8,50,4,01
107,09,19,14,33,2,09北投區,北投區石牌路1段與致遠一路2段口,0,1,3,B12,1,51,3,8,50,4,01
107,09,19,16,56,2,09北投區,北投區大業路527巷101弄關渡幹B5961AA05電桿旁,0,1,1,C03,1,29,2,8,40,15,09
107,09,19,16,56,2,09北投區,北投區大業路527巷101弄關渡幹B5961AA05電桿旁,0,1,2,,3,0,,8,40,15,09
107,09,26,22,40,2,09北投區,北投區中和街與永興路1段口,0,1,1,B01,1,62,3,6,50,15,18
107,09,26,22,40,2,09北投區,北投區中和街與永興路1段口,0,1,2,H01,2,67,2,6,50,15,18
107,09,27,18,31,2,09北投區,北投區承德路7段與大業路口,0,1,1,B03,2,39,3,6,50,5,01
107,09,27,18,31,2,09北投區,北投區承德路7段與大業路口,0,1,2,C03,2,39,2,6,50,5,01
107,09,27,19,26,2,09北投區,北投區三合街2段483號前,0,2,1,H01,2,44,2,6,0,14,09
107,09,27,19,26,2,09北投區,北投區三合街2段483號前,0,2,2,C03,2,28,2,6,0,14,09
107,09,28,03,38,2,09北投區,北投區中央北路4段465號旁,0,1,1,B12,1,36,2,6,50,14,09
107,09,28,03,38,2,09北投區,北投區中央北路4段465號旁,0,1,2,,3,0,,6,50,14,09
107,10,02,07,55,2,09北投區,北投區懷德街56巷與建民路口,0,2,1,C04,2,38,2,8,40,4,01
107,10,02,07,55,2,09北投區,北投區懷德街56巷與建民路口,0,2,2,C03,1,63,2,8,40,4,01
107,10,02,07,55,2,09北投區,北投區懷德街56巷與建民路口,0,2,3,B03,1,76,3,8,40,4,01
107,10,03,09,16,2,09北投區,北投區中央北路4段544號前,0,1,1,A12,1,51,3,8,50,14,09
107,10,03,09,16,2,09北投區,北投區中央北路4段544號前,0,1,2,C03,2,37,2,8,50,14,09
107,10,03,11,29,2,09北投區,北投區建國街7號前,0,1,1,B03,1,69,3,8,40,14,09
107,10,03,11,29,2,09北投區,北投區建國街7號前,0,1,2,H01,2,32,2,8,40,14,09
